cell ID,x-coordinate,y-coordinate,z-coordinate,velocity-magnitude,x-velocity,y-velocity,z-velocity,pollutant
21257,5.05E+00,5.55E+00,1.65E+00,2.85E-04,4.97E-05,5.15E-05,-2.76E-04,1.00E+00
21258,5.05E+00,5.55E+00,1.75E+00,2.83E-04,5.01E-05,7.87E-05,-2.68E-04,1.00E+00
21259,5.05E+00,5.55E+00,1.85E+00,2.77E-04,5.12E-05,1.04E-04,-2.52E-04,1.00E+00
21260,5.05E+00,5.55E+00,1.95E+00,2.66E-04,5.28E-05,1.24E-04,-2.30E-04,1.00E+00
21261,5.05E+00,5.65E+00,1.05E+00,2.06E-04,6.16E-05,-4.54E-05,-1.91E-04,1.00E+00
21262,5.05E+00,5.65E+00,1.15E+00,2.23E-04,6.42E-05,-4.02E-05,-2.10E-04,1.00E+00
21263,5.05E+00,5.65E+00,1.25E+00,2.38E-04,6.70E-05,-3.16E-05,-2.26E-04,1.00E+00
21264,5.05E+00,5.65E+00,1.35E+00,2.49E-04,6.97E-05,-1.96E-05,-2.39E-04,1.00E+00
21265,5.05E+00,5.65E+00,1.45E+00,2.56E-04,7.23E-05,-4.18E-06,-2.46E-04,1.00E+00
21266,5.05E+00,5.65E+00,1.55E+00,2.59E-04,7.47E-05,1.40E-05,-2.48E-04,1.00E+00
21267,5.05E+00,5.65E+00,1.65E+00,2.57E-04,7.69E-05,3.39E-05,-2.43E-04,1.00E+00
21268,5.05E+00,5.65E+00,1.75E+00,2.51E-04,7.88E-05,5.37E-05,-2.32E-04,1.00E+00
21269,5.05E+00,5.65E+00,1.85E+00,2.40E-04,8.03E-05,7.18E-05,-2.14E-04,1.00E+00
21270,5.05E+00,5.65E+00,1.95E+00,2.24E-04,8.12E-05,8.60E-05,-1.90E-04,1.00E+00
21271,5.05E+00,5.75E+00,1.05E+00,1.63E-04,5.77E-05,-2.84E-05,-1.50E-04,1.00E+00
21272,5.05E+00,5.75E+00,1.15E+00,1.80E-04,6.23E-05,-2.60E-05,-1.67E-04,1.00E+00
21273,5.05E+00,5.75E+00,1.25E+00,1.95E-04,6.75E-05,-2.14E-05,-1.82E-04,1.00E+00
21274,5.05E+00,5.75E+00,1.35E+00,2.08E-04,7.31E-05,-1.45E-05,-1.94E-04,1.00E+00
21275,5.05E+00,5.75E+00,1.45E+00,2.16E-04,7.88E-05,-5.23E-06,-2.01E-04,1.00E+00
21276,5.05E+00,5.75E+00,1.55E+00,2.19E-04,8.43E-05,5.98E-06,-2.02E-04,1.00E+00
21277,5.05E+00,5.75E+00,1.65E+00,2.18E-04,8.91E-05,1.85E-05,-1.98E-04,1.00E+00
21278,5.05E+00,5.75E+00,1.75E+00,2.11E-04,9.29E-05,3.12E-05,-1.86E-04,1.00E+00
21279,5.05E+00,5.75E+00,1.85E+00,1.99E-04,9.54E-05,4.28E-05,-1.69E-04,1.00E+00
21280,5.05E+00,5.75E+00,1.95E+00,1.82E-04,9.65E-05,5.17E-05,-1.46E-04,1.00E+00
21281,5.05E+00,5.85E+00,1.05E+00,1.08E-04,4.37E-05,-1.26E-05,-9.77E-05,1.00E+00
21282,5.05E+00,5.85E+00,1.15E+00,1.22E-04,4.82E-05,-1.19E-05,-1.11E-04,1.00E+00
21283,5.05E+00,5.85E+00,1.25E+00,1.34E-04,5.36E-05,-1.03E-05,-1.23E-04,1.00E+00
21284,5.05E+00,5.85E+00,1.35E+00,1.45E-04,5.95E-05,-7.62E-06,-1.32E-04,1.00E+00
21285,5.05E+00,5.85E+00,1.45E+00,1.53E-04,6.58E-05,-3.86E-06,-1.38E-04,1.00E+00
21286,5.05E+00,5.85E+00,1.55E+00,1.57E-04,7.21E-05,9.33E-07,-1.40E-04,1.00E+00
21287,5.05E+00,5.85E+00,1.65E+00,1.57E-04,7.80E-05,6.44E-06,-1.37E-04,1.00E+00
21288,5.05E+00,5.85E+00,1.75E+00,1.53E-04,8.29E-05,1.22E-05,-1.28E-04,1.00E+00
21289,5.05E+00,5.85E+00,1.85E+00,1.44E-04,8.64E-05,1.75E-05,-1.14E-04,1.00E+00
21290,5.05E+00,5.85E+00,1.95E+00,1.32E-04,8.80E-05,2.17E-05,-9.59E-05,1.00E+00
21291,5.05E+00,5.95E+00,1.05E+00,4.27E-05,1.99E-05,-3.50E-06,-3.76E-05,1.00E+00
21292,5.05E+00,5.95E+00,1.15E+00,4.96E-05,2.24E-05,-3.41E-06,-4.41E-05,1.00E+00
21293,5.05E+00,5.95E+00,1.25E+00,5.63E-05,2.54E-05,-3.05E-06,-5.01E-05,1.00E+00
21294,5.05E+00,5.95E+00,1.35E+00,6.25E-05,2.90E-05,-2.35E-06,-5.53E-05,1.00E+00
21295,5.05E+00,5.95E+00,1.45E+00,6.75E-05,3.29E-05,-1.27E-06,-5.89E-05,1.00E+00
21296,5.05E+00,5.95E+00,1.55E+00,7.09E-05,3.69E-05,1.30E-07,-6.05E-05,1.00E+00
21297,5.05E+00,5.95E+00,1.65E+00,7.22E-05,4.08E-05,1.71E-06,-5.95E-05,1.00E+00
21298,5.05E+00,5.95E+00,1.75E+00,7.11E-05,4.42E-05,3.33E-06,-5.56E-05,1.00E+00
21299,5.05E+00,5.95E+00,1.85E+00,6.78E-05,4.68E-05,4.87E-06,-4.88E-05,1.00E+00
21300,5.05E+00,5.95E+00,1.95E+00,6.25E-05,4.81E-05,6.09E-06,-3.95E-05,1.00E+00
21301,5.15E+00,3.05E+00,1.05E+00,3.59E-04,-4.98E-05,-1.85E-05,3.55E-04,8.65E-01
21302,5.15E+00,3.05E+00,1.15E+00,7.72E-04,9.81E-05,1.44E-04,7.52E-04,7.27E-01
21303,5.15E+00,3.05E+00,1.25E+00,1.28E-03,2.62E-04,2.95E-04,1.22E-03,5.81E-01
21304,5.15E+00,3.05E+00,1.35E+00,1.76E-03,4.42E-04,3.83E-04,1.66E-03,4.67E-01
21305,5.15E+00,3.05E+00,1.45E+00,2.14E-03,5.54E-04,3.88E-04,2.03E-03,3.87E-01
21306,5.15E+00,3.05E+00,1.55E+00,2.37E-03,5.14E-04,3.24E-04,2.29E-03,3.39E-01
21307,5.15E+00,3.05E+00,1.65E+00,2.46E-03,3.08E-04,1.93E-04,2.43E-03,3.19E-01
21308,5.15E+00,3.05E+00,1.75E+00,2.39E-03,-4.54E-05,8.32E-06,2.39E-03,3.26E-01
21309,5.15E+00,3.05E+00,1.85E+00,2.26E-03,-4.31E-04,-1.80E-04,2.21E-03,3.56E-01
21310,5.15E+00,3.05E+00,1.95E+00,1.85E-03,-4.06E-04,-4.60E-04,1.74E-03,3.91E-01
21311,5.15E+00,3.15E+00,1.05E+00,3.07E-04,-4.93E-05,-1.71E-04,2.50E-04,9.21E-01
21312,5.15E+00,3.15E+00,1.15E+00,6.20E-04,2.30E-04,-5.35E-05,5.73E-04,8.16E-01
21313,5.15E+00,3.15E+00,1.25E+00,1.42E-03,6.23E-04,1.87E-04,1.26E-03,6.66E-01
21314,5.15E+00,3.15E+00,1.35E+00,2.30E-03,9.80E-04,3.69E-04,2.05E-03,5.32E-01
21315,5.15E+00,3.15E+00,1.45E+00,3.05E-03,1.17E-03,4.29E-04,2.79E-03,4.37E-01
21316,5.15E+00,3.15E+00,1.55E+00,3.51E-03,1.17E-03,3.85E-04,3.29E-03,3.78E-01
21317,5.15E+00,3.15E+00,1.65E+00,3.73E-03,1.03E-03,2.74E-04,3.58E-03,3.50E-01
21318,5.15E+00,3.15E+00,1.75E+00,3.76E-03,8.24E-04,6.99E-05,3.66E-03,3.55E-01
21319,5.15E+00,3.15E+00,1.85E+00,3.57E-03,5.84E-04,-1.87E-04,3.51E-03,3.80E-01
21320,5.15E+00,3.15E+00,1.95E+00,3.28E-03,4.06E-04,-4.28E-04,3.22E-03,4.20E-01
21321,5.15E+00,3.25E+00,1.05E+00,2.89E-04,-9.34E-05,-1.76E-04,2.09E-04,9.63E-01
21322,5.15E+00,3.25E+00,1.15E+00,3.00E-04,-1.66E-05,-9.73E-05,2.83E-04,9.17E-01
21323,5.15E+00,3.25E+00,1.25E+00,5.75E-04,1.43E-04,2.07E-05,5.57E-04,8.38E-01
21324,5.15E+00,3.25E+00,1.35E+00,1.08E-03,3.57E-04,1.39E-04,1.01E-03,7.46E-01
21325,5.15E+00,3.25E+00,1.45E+00,1.62E-03,5.49E-04,2.04E-04,1.51E-03,6.65E-01
21326,5.15E+00,3.25E+00,1.55E+00,2.03E-03,6.53E-04,1.82E-04,1.92E-03,6.11E-01
21327,5.15E+00,3.25E+00,1.65E+00,2.25E-03,6.50E-04,9.72E-05,2.15E-03,5.86E-01
21328,5.15E+00,3.25E+00,1.75E+00,2.27E-03,5.49E-04,-3.24E-05,2.20E-03,5.90E-01
21329,5.15E+00,3.25E+00,1.85E+00,2.13E-03,3.90E-04,-1.69E-04,2.08E-03,6.15E-01
21330,5.15E+00,3.25E+00,1.95E+00,1.89E-03,2.30E-04,-2.20E-04,1.87E-03,6.47E-01
21331,5.15E+00,3.35E+00,1.05E+00,3.04E-04,-9.42E-05,-2.09E-04,2.00E-04,9.84E-01
21332,5.15E+00,3.35E+00,1.15E+00,3.00E-04,-9.04E-05,-1.82E-04,2.20E-04,9.67E-01
21333,5.15E+00,3.35E+00,1.25E+00,3.25E-04,-6.77E-05,-1.39E-04,2.85E-04,9.39E-01
21334,5.15E+00,3.35E+00,1.35E+00,4.21E-04,-3.42E-05,-9.77E-05,4.08E-04,9.02E-01
21335,5.15E+00,3.35E+00,1.45E+00,5.83E-04,1.12E-05,-6.32E-05,5.79E-04,8.64E-01
21336,5.15E+00,3.35E+00,1.55E+00,7.61E-04,4.97E-05,-4.92E-05,7.58E-04,8.32E-01
21337,5.15E+00,3.35E+00,1.65E+00,8.99E-04,6.11E-05,-5.81E-05,8.95E-04,8.12E-01
21338,5.15E+00,3.35E+00,1.75E+00,9.71E-04,4.42E-05,-8.90E-05,9.65E-04,8.04E-01
21339,5.15E+00,3.35E+00,1.85E+00,9.72E-04,7.32E-06,-1.39E-04,9.62E-04,8.05E-01
21340,5.15E+00,3.35E+00,1.95E+00,9.24E-04,-3.00E-05,-1.83E-04,9.05E-04,8.08E-01
21341,5.15E+00,3.45E+00,1.05E+00,3.10E-04,-8.28E-05,-2.34E-04,1.86E-04,9.93E-01
21342,5.15E+00,3.45E+00,1.15E+00,3.13E-04,-9.53E-05,-2.23E-04,1.97E-04,9.87E-01
21343,5.15E+00,3.45E+00,1.25E+00,3.18E-04,-1.05E-04,-2.05E-04,2.18E-04,9.78E-01
21344,5.15E+00,3.45E+00,1.35E+00,3.35E-04,-1.09E-04,-1.87E-04,2.56E-04,9.64E-01
21345,5.15E+00,3.45E+00,1.45E+00,3.68E-04,-1.12E-04,-1.70E-04,3.06E-04,9.49E-01
21346,5.15E+00,3.45E+00,1.55E+00,4.14E-04,-1.14E-04,-1.63E-04,3.63E-04,9.35E-01
21347,5.15E+00,3.45E+00,1.65E+00,4.64E-04,-1.19E-04,-1.69E-04,4.16E-04,9.23E-01
21348,5.15E+00,3.45E+00,1.75E+00,5.05E-04,-1.29E-04,-1.80E-04,4.54E-04,9.13E-01
21349,5.15E+00,3.45E+00,1.85E+00,5.26E-04,-1.44E-04,-1.82E-04,4.73E-04,9.05E-01
21350,5.15E+00,3.45E+00,1.95E+00,5.25E-04,-1.60E-04,-1.62E-04,4.73E-04,8.97E-01
21351,5.15E+00,3.55E+00,1.05E+00,3.09E-04,-7.32E-05,-2.50E-04,1.66E-04,9.97E-01
21352,5.15E+00,3.55E+00,1.15E+00,3.12E-04,-8.80E-05,-2.44E-04,1.74E-04,9.95E-01
21353,5.15E+00,3.55E+00,1.25E+00,3.16E-04,-1.02E-04,-2.34E-04,1.85E-04,9.92E-01
21354,5.15E+00,3.55E+00,1.35E+00,3.21E-04,-1.17E-04,-2.23E-04,1.99E-04,9.87E-01
21355,5.15E+00,3.55E+00,1.45E+00,3.30E-04,-1.30E-04,-2.12E-04,2.18E-04,9.81E-01
21356,5.15E+00,3.55E+00,1.55E+00,3.42E-04,-1.43E-04,-2.01E-04,2.37E-04,9.74E-01
21357,5.15E+00,3.55E+00,1.65E+00,3.54E-04,-1.56E-04,-1.89E-04,2.55E-04,9.67E-01
21358,5.15E+00,3.55E+00,1.75E+00,3.62E-04,-1.68E-04,-1.76E-04,2.68E-04,9.60E-01
21359,5.15E+00,3.55E+00,1.85E+00,3.62E-04,-1.77E-04,-1.60E-04,2.73E-04,9.53E-01
21360,5.15E+00,3.55E+00,1.95E+00,3.54E-04,-1.82E-04,-1.39E-04,2.70E-04,9.43E-01
21361,5.15E+00,3.65E+00,1.05E+00,3.03E-04,-6.75E-05,-2.60E-04,1.41E-04,9.99E-01
21362,5.15E+00,3.65E+00,1.15E+00,3.05E-04,-8.20E-05,-2.54E-04,1.47E-04,9.98E-01
21363,5.15E+00,3.65E+00,1.25E+00,3.05E-04,-9.67E-05,-2.46E-04,1.54E-04,9.97E-01
21364,5.15E+00,3.65E+00,1.35E+00,3.06E-04,-1.12E-04,-2.35E-04,1.61E-04,9.95E-01
21365,5.15E+00,3.65E+00,1.45E+00,3.07E-04,-1.27E-04,-2.23E-04,1.69E-04,9.92E-01
21366,5.15E+00,3.65E+00,1.55E+00,3.08E-04,-1.42E-04,-2.10E-04,1.75E-04,9.89E-01
21367,5.15E+00,3.65E+00,1.65E+00,3.08E-04,-1.57E-04,-1.94E-04,1.80E-04,9.85E-01
21368,5.15E+00,3.65E+00,1.75E+00,3.05E-04,-1.71E-04,-1.75E-04,1.82E-04,9.81E-01
21369,5.15E+00,3.65E+00,1.85E+00,2.98E-04,-1.83E-04,-1.49E-04,1.82E-04,9.75E-01
21370,5.15E+00,3.65E+00,1.95E+00,2.88E-04,-1.93E-04,-1.15E-04,1.79E-04,9.67E-01
21371,5.15E+00,3.75E+00,1.05E+00,2.96E-04,-6.51E-05,-2.65E-04,1.13E-04,9.99E-01
21372,5.15E+00,3.75E+00,1.15E+00,2.95E-04,-7.93E-05,-2.59E-04,1.17E-04,9.99E-01
21373,5.15E+00,3.75E+00,1.25E+00,2.93E-04,-9.39E-05,-2.49E-04,1.21E-04,9.99E-01
21374,5.15E+00,3.75E+00,1.35E+00,2.90E-04,-1.09E-04,-2.38E-04,1.25E-04,9.98E-01
21375,5.15E+00,3.75E+00,1.45E+00,2.86E-04,-1.24E-04,-2.23E-04,1.27E-04,9.97E-01
21376,5.15E+00,3.75E+00,1.55E+00,2.80E-04,-1.40E-04,-2.06E-04,1.29E-04,9.95E-01
21377,5.15E+00,3.75E+00,1.65E+00,2.74E-04,-1.56E-04,-1.85E-04,1.28E-04,9.93E-01
21378,5.15E+00,3.75E+00,1.75E+00,2.66E-04,-1.71E-04,-1.59E-04,1.26E-04,9.90E-01
21379,5.15E+00,3.75E+00,1.85E+00,2.56E-04,-1.85E-04,-1.28E-04,1.23E-04,9.86E-01
21380,5.15E+00,3.75E+00,1.95E+00,2.47E-04,-1.97E-04,-9.06E-05,1.19E-04,9.80E-01
21381,5.15E+00,3.85E+00,1.05E+00,2.87E-04,-6.48E-05,-2.67E-04,8.47E-05,1.00E+00
21382,5.15E+00,3.85E+00,1.15E+00,2.84E-04,-7.91E-05,-2.59E-04,8.61E-05,1.00E+00
21383,5.15E+00,3.85E+00,1.25E+00,2.80E-04,-9.38E-05,-2.49E-04,8.71E-05,9.99E-01
21384,5.15E+00,3.85E+00,1.35E+00,2.74E-04,-1.09E-04,-2.35E-04,8.73E-05,9.99E-01
21385,5.15E+00,3.85E+00,1.45E+00,2.66E-04,-1.25E-04,-2.18E-04,8.66E-05,9.98E-01
21386,5.15E+00,3.85E+00,1.55E+00,2.58E-04,-1.41E-04,-1.98E-04,8.45E-05,9.98E-01
21387,5.15E+00,3.85E+00,1.65E+00,2.48E-04,-1.58E-04,-1.74E-04,8.10E-05,9.96E-01
21388,5.15E+00,3.85E+00,1.75E+00,2.38E-04,-1.74E-04,-1.44E-04,7.66E-05,9.95E-01
21389,5.15E+00,3.85E+00,1.85E+00,2.30E-04,-1.90E-04,-1.09E-04,7.20E-05,9.92E-01
21390,5.15E+00,3.85E+00,1.95E+00,2.24E-04,-2.02E-04,-6.74E-05,6.88E-05,9.87E-01
21391,5.15E+00,3.95E+00,1.05E+00,2.79E-04,-6.57E-05,-2.66E-04,5.49E-05,1.00E+00
21392,5.15E+00,3.95E+00,1.15E+00,2.74E-04,-8.04E-05,-2.57E-04,5.38E-05,1.00E+00
21393,5.15E+00,3.95E+00,1.25E+00,2.68E-04,-9.56E-05,-2.45E-04,5.20E-05,1.00E+00
21394,5.15E+00,3.95E+00,1.35E+00,2.60E-04,-1.11E-04,-2.29E-04,4.92E-05,1.00E+00
21395,5.15E+00,3.95E+00,1.45E+00,2.50E-04,-1.28E-04,-2.10E-04,4.53E-05,9.99E-01
21396,5.15E+00,3.95E+00,1.55E+00,2.40E-04,-1.44E-04,-1.87E-04,4.01E-05,9.99E-01
21397,5.15E+00,3.95E+00,1.65E+00,2.30E-04,-1.62E-04,-1.60E-04,3.39E-05,9.98E-01
21398,5.15E+00,3.95E+00,1.75E+00,2.21E-04,-1.79E-04,-1.27E-04,2.75E-05,9.97E-01
21399,5.15E+00,3.95E+00,1.85E+00,2.15E-04,-1.94E-04,-8.83E-05,2.23E-05,9.95E-01
21400,5.15E+00,3.95E+00,1.95E+00,2.13E-04,-2.07E-04,-4.54E-05,2.03E-05,9.91E-01
21401,5.15E+00,4.05E+00,1.05E+00,2.71E-04,-6.72E-05,-2.62E-04,2.48E-05,1.00E+00
21402,5.15E+00,4.05E+00,1.15E+00,2.65E-04,-8.25E-05,-2.51E-04,2.10E-05,1.00E+00
21403,5.15E+00,4.05E+00,1.25E+00,2.58E-04,-9.83E-05,-2.38E-04,1.63E-05,1.00E+00
21404,5.15E+00,4.05E+00,1.35E+00,2.49E-04,-1.15E-04,-2.21E-04,1.05E-05,1.00E+00
21405,5.15E+00,4.05E+00,1.45E+00,2.39E-04,-1.31E-04,-2.00E-04,3.35E-06,1.00E+00
21406,5.15E+00,4.05E+00,1.55E+00,2.29E-04,-1.49E-04,-1.74E-04,-4.91E-06,9.99E-01
21407,5.15E+00,4.05E+00,1.65E+00,2.20E-04,-1.66E-04,-1.44E-04,-1.37E-05,9.99E-01
21408,5.15E+00,4.05E+00,1.75E+00,2.14E-04,-1.83E-04,-1.09E-04,-2.16E-05,9.98E-01
21409,5.15E+00,4.05E+00,1.85E+00,2.11E-04,-1.98E-04,-6.84E-05,-2.68E-05,9.96E-01
21410,5.15E+00,4.05E+00,1.95E+00,2.11E-04,-2.07E-04,-2.44E-05,-2.66E-05,9.93E-01
21411,5.15E+00,4.15E+00,1.05E+00,2.64E-04,-6.88E-05,-2.55E-04,-5.30E-06,1.00E+00
21412,5.15E+00,4.15E+00,1.15E+00,2.58E-04,-8.48E-05,-2.43E-04,-1.18E-05,1.00E+00
21413,5.15E+00,4.15E+00,1.25E+00,2.51E-04,-1.01E-04,-2.28E-04,-1.95E-05,1.00E+00
21414,5.15E+00,4.15E+00,1.35E+00,2.42E-04,-1.18E-04,-2.10E-04,-2.84E-05,1.00E+00
21415,5.15E+00,4.15E+00,1.45E+00,2.34E-04,-1.35E-04,-1.87E-04,-3.87E-05,1.00E+00
21416,5.15E+00,4.15E+00,1.55E+00,2.26E-04,-1.53E-04,-1.59E-04,-4.99E-05,9.99E-01
21417,5.15E+00,4.15E+00,1.65E+00,2.21E-04,-1.70E-04,-1.27E-04,-6.10E-05,9.99E-01
21418,5.15E+00,4.15E+00,1.75E+00,2.18E-04,-1.85E-04,-8.98E-05,-7.00E-05,9.98E-01
21419,5.15E+00,4.15E+00,1.85E+00,2.16E-04,-1.97E-04,-4.88E-05,-7.48E-05,9.97E-01
21420,5.15E+00,4.15E+00,1.95E+00,2.15E-04,-2.02E-04,-5.12E-06,-7.23E-05,9.95E-01
21421,5.15E+00,4.25E+00,1.05E+00,2.59E-04,-7.00E-05,-2.47E-04,-3.48E-05,1.00E+00
21422,5.15E+00,4.25E+00,1.15E+00,2.53E-04,-8.67E-05,-2.33E-04,-4.41E-05,1.00E+00
21423,5.15E+00,4.25E+00,1.25E+00,2.46E-04,-1.04E-04,-2.17E-04,-5.47E-05,1.00E+00
21424,5.15E+00,4.25E+00,1.35E+00,2.40E-04,-1.21E-04,-1.96E-04,-6.68E-05,1.00E+00
21425,5.15E+00,4.25E+00,1.45E+00,2.35E-04,-1.39E-04,-1.72E-04,-8.01E-05,1.00E+00
21426,5.15E+00,4.25E+00,1.55E+00,2.31E-04,-1.56E-04,-1.42E-04,-9.41E-05,1.00E+00
21427,5.15E+00,4.25E+00,1.65E+00,2.30E-04,-1.72E-04,-1.08E-04,-1.07E-04,9.99E-01
21428,5.15E+00,4.25E+00,1.75E+00,2.29E-04,-1.84E-04,-7.05E-05,-1.17E-04,9.99E-01
21429,5.15E+00,4.25E+00,1.85E+00,2.29E-04,-1.91E-04,-2.97E-05,-1.22E-04,9.97E-01
21430,5.15E+00,4.25E+00,1.95E+00,2.23E-04,-1.89E-04,1.31E-05,-1.18E-04,9.95E-01
21431,5.15E+00,4.35E+00,1.05E+00,2.54E-04,-7.04E-05,-2.36E-04,-6.30E-05,1.00E+00
21432,5.15E+00,4.35E+00,1.15E+00,2.50E-04,-8.77E-05,-2.22E-04,-7.50E-05,1.00E+00
21433,5.15E+00,4.35E+00,1.25E+00,2.46E-04,-1.05E-04,-2.03E-04,-8.85E-05,1.00E+00
21434,5.15E+00,4.35E+00,1.35E+00,2.42E-04,-1.23E-04,-1.81E-04,-1.04E-04,1.00E+00
21435,5.15E+00,4.35E+00,1.45E+00,2.41E-04,-1.40E-04,-1.55E-04,-1.20E-04,1.00E+00
21436,5.15E+00,4.35E+00,1.55E+00,2.42E-04,-1.56E-04,-1.24E-04,-1.36E-04,1.00E+00
21437,5.15E+00,4.35E+00,1.65E+00,2.45E-04,-1.70E-04,-8.92E-05,-1.52E-04,9.99E-01
21438,5.15E+00,4.35E+00,1.75E+00,2.47E-04,-1.79E-04,-5.10E-05,-1.63E-04,9.99E-01
21439,5.15E+00,4.35E+00,1.85E+00,2.47E-04,-1.80E-04,-1.04E-05,-1.69E-04,9.98E-01
21440,5.15E+00,4.35E+00,1.95E+00,2.40E-04,-1.70E-04,3.18E-05,-1.66E-04,9.96E-01
21441,5.15E+00,4.45E+00,1.05E+00,2.51E-04,-6.96E-05,-2.24E-04,-8.96E-05,1.00E+00
21442,5.15E+00,4.45E+00,1.15E+00,2.49E-04,-8.73E-05,-2.08E-04,-1.04E-04,1.00E+00
21443,5.15E+00,4.45E+00,1.25E+00,2.47E-04,-1.05E-04,-1.89E-04,-1.20E-04,1.00E+00
21444,5.15E+00,4.45E+00,1.35E+00,2.48E-04,-1.22E-04,-1.65E-04,-1.38E-04,1.00E+00
21445,5.15E+00,4.45E+00,1.45E+00,2.51E-04,-1.39E-04,-1.37E-04,-1.57E-04,1.00E+00
21446,5.15E+00,4.45E+00,1.55E+00,2.56E-04,-1.54E-04,-1.05E-04,-1.76E-04,1.00E+00
21447,5.15E+00,4.45E+00,1.65E+00,2.64E-04,-1.65E-04,-6.91E-05,-1.94E-04,9.99E-01
21448,5.15E+00,4.45E+00,1.75E+00,2.70E-04,-1.70E-04,-3.04E-05,-2.07E-04,9.99E-01
21449,5.15E+00,4.45E+00,1.85E+00,2.72E-04,-1.65E-04,1.05E-05,-2.16E-04,9.98E-01
21450,5.15E+00,4.45E+00,1.95E+00,2.69E-04,-1.48E-04,5.40E-05,-2.18E-04,9.96E-01
21451,5.15E+00,4.55E+00,1.05E+00,2.49E-04,-6.73E-05,-2.10E-04,-1.14E-04,1.00E+00
21452,5.15E+00,4.55E+00,1.15E+00,2.49E-04,-8.52E-05,-1.94E-04,-1.31E-04,1.00E+00
21453,5.15E+00,4.55E+00,1.25E+00,2.50E-04,-1.03E-04,-1.73E-04,-1.49E-04,1.00E+00
21454,5.15E+00,4.55E+00,1.35E+00,2.55E-04,-1.20E-04,-1.48E-04,-1.69E-04,1.00E+00
21455,5.15E+00,4.55E+00,1.45E+00,2.62E-04,-1.36E-04,-1.18E-04,-1.90E-04,1.00E+00
21456,5.15E+00,4.55E+00,1.55E+00,2.72E-04,-1.49E-04,-8.50E-05,-2.12E-04,1.00E+00
21457,5.15E+00,4.55E+00,1.65E+00,2.84E-04,-1.57E-04,-4.79E-05,-2.32E-04,9.99E-01
21458,5.15E+00,4.55E+00,1.75E+00,2.95E-04,-1.58E-04,-8.00E-06,-2.49E-04,9.99E-01
21459,5.15E+00,4.55E+00,1.85E+00,3.03E-04,-1.48E-04,3.48E-05,-2.62E-04,9.98E-01
21460,5.15E+00,4.55E+00,1.95E+00,3.10E-04,-1.27E-04,8.18E-05,-2.71E-04,9.96E-01
21461,5.15E+00,4.65E+00,1.05E+00,2.47E-04,-6.30E-05,-1.96E-04,-1.36E-04,1.00E+00
21462,5.15E+00,4.65E+00,1.15E+00,2.49E-04,-8.09E-05,-1.78E-04,-1.54E-04,1.00E+00
21463,5.15E+00,4.65E+00,1.25E+00,2.54E-04,-9.84E-05,-1.56E-04,-1.74E-04,1.00E+00
21464,5.15E+00,4.65E+00,1.35E+00,2.62E-04,-1.15E-04,-1.30E-04,-1.96E-04,1.00E+00
21465,5.15E+00,4.65E+00,1.45E+00,2.73E-04,-1.29E-04,-9.93E-05,-2.19E-04,1.00E+00
21466,5.15E+00,4.65E+00,1.55E+00,2.88E-04,-1.40E-04,-6.44E-05,-2.43E-04,1.00E+00
21467,5.15E+00,4.65E+00,1.65E+00,3.04E-04,-1.46E-04,-2.58E-05,-2.65E-04,9.99E-01
21468,5.15E+00,4.65E+00,1.75E+00,3.20E-04,-1.44E-04,1.63E-05,-2.86E-04,9.99E-01
21469,5.15E+00,4.65E+00,1.85E+00,3.37E-04,-1.32E-04,6.22E-05,-3.03E-04,9.98E-01
21470,5.15E+00,4.65E+00,1.95E+00,3.55E-04,-1.09E-04,1.14E-04,-3.18E-04,9.96E-01
21471,5.15E+00,4.75E+00,1.05E+00,2.46E-04,-5.66E-05,-1.82E-04,-1.56E-04,1.00E+00
21472,5.15E+00,4.75E+00,1.15E+00,2.50E-04,-7.42E-05,-1.63E-04,-1.75E-04,1.00E+00
21473,5.15E+00,4.75E+00,1.25E+00,2.58E-04,-9.12E-05,-1.40E-04,-1.96E-04,1.00E+00
21474,5.15E+00,4.75E+00,1.35E+00,2.68E-04,-1.07E-04,-1.12E-04,-2.19E-04,1.00E+00
21475,5.15E+00,4.75E+00,1.45E+00,2.83E-04,-1.20E-04,-8.04E-05,-2.43E-04,1.00E+00
21476,5.15E+00,4.75E+00,1.55E+00,3.01E-04,-1.30E-04,-4.40E-05,-2.68E-04,1.00E+00
21477,5.15E+00,4.75E+00,1.65E+00,3.21E-04,-1.34E-04,-3.49E-06,-2.92E-04,9.99E-01
21478,5.15E+00,4.75E+00,1.75E+00,3.43E-04,-1.30E-04,4.11E-05,-3.15E-04,9.99E-01
21479,5.15E+00,4.75E+00,1.85E+00,3.66E-04,-1.18E-04,9.02E-05,-3.34E-04,9.98E-01
21480,5.15E+00,4.75E+00,1.95E+00,3.92E-04,-9.64E-05,1.45E-04,-3.51E-04,9.96E-01
21481,5.15E+00,4.85E+00,1.05E+00,2.45E-04,-4.77E-05,-1.67E-04,-1.73E-04,1.00E+00
21482,5.15E+00,4.85E+00,1.15E+00,2.51E-04,-6.48E-05,-1.48E-04,-1.93E-04,1.00E+00
21483,5.15E+00,4.85E+00,1.25E+00,2.60E-04,-8.11E-05,-1.24E-04,-2.14E-04,1.00E+00
21484,5.15E+00,4.85E+00,1.35E+00,2.73E-04,-9.58E-05,-9.57E-05,-2.37E-04,1.00E+00
